reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHfuFDh0op1yxVC3dRA3mU7XOrK5L3ruFLA3Je9Gk9IRcDvWTLRkQXjvpcDwDml5kzSu7tlRGu9aDv80aA,Yoca Gumilang,https://play-lh.googleusercontent.com/a-/AOh14GgyfgiexnA7RD55EmI7e4BCRlRb2PVdVxRg8JWf7g,"Mau klaim sertifikat Vaksin selalu salah dengan data yg sudah benar. Dan Captcha nya gila banyak betul (terakhir coba 13 verifikasi) dan tetap gak bisa klaim karena datanya gak sesuai. Padahal vaksin udah lewat 2 minggu. Tolong buat solusi lebih baik, karena akses kemanapun yang ditanya aplikaai ini. Menurut saya database untuk pengisian selesai Vaksin lebih baik langsung dilakukan/ On the spot oleh petugas vaksin dengan pasien melalui aplikasi PeduliLindungi Versi Admin Vaksin. Data gak kecuri",1,2,4.0.5,2021-11-28 20:37:40,"Halo Kak,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih.

Stay Healthy
",2021-11-29 14:02:38,most_relevant,com.telkom.tracencare
gp:AOqpTOGdp6nCo1WKxrUliN34NWIihHXRJVSHE0EN-4GYUZMS3QnefBWyrMJSTjc7-Trq26mGS41-yEj-20POHgM,Tony Master,https://play-lh.googleusercontent.com/a-/AOh14GhaJmVfnwQ-Vv_kN1Os1-6CpAVl5tRp7odv5fHC,"Sudah vaksin 2 kali, sertifikat sudah keluar, tapi status merah, di email berkali kali gak direspon, asik suruh clear cache, padahal sudah dilakukan semua nya tapi sama juga. App mempersulit org",1,0,4.0.5,2021-11-26 14:12:57,"Halo,
Mohon maaf atas ketidaknyamanannya. Harap lengkapi data diri Anda di profil akun. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19' dan hasil tes Covid-19 terakhir Anda negatif serta tidak kontak erat dengan individu yang sedang positif Covid-19. Jika terkendala, hubungi 119 ext. 9",2021-11-26 19:43:07,most_relevant,com.telkom.tracencare
gp:AOqpTOFFiWa2601V8x_4FYShHzQiMmQUxrtRZd2VmAVeaNAJ8LSL9Ap0Zb9v-GHu7ioJFBHpg4Vxbf-kgvE5EvQ,Bagus Khikmawan,https://play-lh.googleusercontent.com/a-/AOh14GgqkHBZl-BNAghNl2REBVqhm2dYQsFUgJNsgCOsag,"Masuk ke mall selalu muncul error. Saat check out dari mall juga gak bisa. Terus bagaimana ini kalo gak di check out. jam saat check in tetep berjalan. Di riwayatnya sampai ber jam jam di dalam mall gara gara gak bisa check out. Padahal jaringannya bagus tapi lelet banget. Data diri saya sudah saya lengkapi, dan Tidak ada hubungannya dengan hasil test covid. Ini masalah nya tidak bisa check out ketika sudah check in di sebuah mall.",1,3,4.0.5,2021-11-30 20:25:13,"Halo Bagus,
Mohon maaf atas ketidaknyamanannya. Harap lengkapi data diri Anda di profil akun. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19' dan hasil tes Covid-19 terakhir Anda negatif serta tidak kontak erat dengan individu yang sedang positif Covid-19. Jika terkendala, hubungi 119 ext. 9",2021-11-30 09:25:10,most_relevant,com.telkom.tracencare
gp:AOqpTOHUzcymoTPzwa7eIY8AuNVL743xgeBZFGriJOM2MTxciD8vyY1IsnPS043XCVsk6ACwEhVqYYs-tp6SK1A,Lupa Diri,https://play-lh.googleusercontent.com/a/AATXAJyraRq4BJJWMn6kjpAgrN0OPEtk-4viwnjUnFY7=mo,"Semoga di up coment, teruntuk developer aplikasi. Ada apa dengan re captcha? Saya sudah ber ulang² kali dengan jawaban yang benar akan tetapi selalu harus mengulang karna jawaban/pilihan salah. Mohon di tindak lanjuti , Saya tidak bisa meng Klaim sertifikat vaksin yang ke 2",1,1,4.0.5,2021-11-28 21:43:52,"Halo Kak,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih
Stay Healthy",2021-11-29 14:27:17,most_relevant,com.telkom.tracencare
gp:AOqpTOE3ZBxlNhsTQF3c9Mivlx41r-lYijIBdT-I2DiOVrmfjG8hrdSutXPPyqNZFiq10AGzCtlcX-kzWPAyghM,Yohanes Patrem widiatmoko,https://play-lh.googleusercontent.com/a/AATXAJxzgWHO5ycBjS_a6PK-P0XWuk-GfByaOmnimDjk=mo,Aplikasi kami ini tidak bisa dibuka ketika mau ditunjukkan bahwa saya pernah divaksin 2 kali. Dua kali kami aplikasi kami ini ganti yang baru tetap tak terbuka. Kenapa??? Aplikasi selalu bilang selalu sudah terhenti. Padahal dulu terbuka bisa melihat dataku. Sekarang sudah tidak bisa terbuka. Walaupun aplikasi sudah diunduh baru. Jawab tetap sama sudah terhenti.,1,0,4.0.5,2021-11-29 12:02:26,"Halo Yohanes,

Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi diatas 7.0 untuk performansi aplikasi yang lebih optimal. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-29 17:32:35,most_relevant,com.telkom.tracencare
gp:AOqpTOGsnd9iEPPT2-69Zy8taN1hpwlZ68un0AxnRF8uGkwkMWNWI5gtC3Obedkc-wC0wNCPF-ww5kMN7a39HCo,08_Daffa Alfrida Yuana,https://play-lh.googleusercontent.com/a-/AOh14Ggq0rwhdzPdVOOdocE87vaaToi8ruGmGNgq64p9Pw,"Aplikasi pemersulit bangsa, saya sudah vaksin sinovac yang ke dua dan sudah 1 bulan lebih sertivikat tidak muncul. Terus ada opsi ""klaim sertifikat"" sudah saya coba berkali² dengan data² yang sesuai dengan kartu bukti vaksin tetap tidak bisa. Gataulah mau ngapain lagi, emang aplikasi abal² berlogo pemerintah.",1,2,4.0.5,2021-11-29 03:02:47,"Halo Daffa,
Mohon maaf atas ketidaknyamanan Anda
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' pada halaman utama aplikasi
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih
",2021-11-29 14:35:04,most_relevant,com.telkom.tracencare
gp:AOqpTOEnG3TcsJGWSqk9qEbZhBpv1NPgfOs7dpR5mI_NWorTKZcNCzx4sQsY6gqCHLQ068J_-xAXeb96JbpYreU,Jaya Purnomo,https://play-lh.googleusercontent.com/a/AATXAJzCyg18Zaz6d-HTFxTXggoUrKZxKxs4BskOLquZ=mo,"Aplikasi apaan ini, mau cek sertifikat, trs tekan ""saya bukan robot"" gambar yg keluar bus tp perintah nya lampu lalu lintas. Pantes aja sistem Indonesia tolol. Hacker bukannya di rekrut untuk mbenahi sistem yg lemah, malah di laporin polisi 😂😂Indonesia terlalu bodoh",1,5,4.0.5,2021-11-27 05:47:34,"Halo Jaya,

Kami mohon maaf atas ketidaknyamanan Anda.
Jika menemukan kendala terkait aplikasi Kami, silakan screenshot/capture lalu laporkan ke email pedulilindungi@kominfo.go.id
Kami terus berupaya untuk memperbaiki performansi aplikasi ini agar lebih mudah digunakan.

Terima kasih

Stay Healthy",2021-11-29 16:40:46,most_relevant,com.telkom.tracencare
gp:AOqpTOEMRpZu4Z-eTOMww63IHdoS2Y-GYEkInq62TPFYDkT_vOaZebAoUMA4-rZekHKcKJrtJFmHtFrY-6_MTo0,Naxdkz kzm_,https://play-lh.googleusercontent.com/a-/AOh14GjWvKhomAnOYJ7TNflWUSa0havUo2wAbHJ4jw20dg,"ini kenapa ya saya mau memasukkan NIK dan NAMA untuk sertifikasi vaksin tapi selalu salah padahal sudah benar, saya sudah mencoba mengisi ulang informasi data tapi selalu saja salah. Mohon bantuannya.",1,0,4.0.5,2021-11-30 17:45:17,"Halo Kak,

Mohon maaf atas ketidaknyamanan Anda.
Jika terkendala pengisian data diri/profil pada aplikasi, sebagai alternatif Anda dapat melengkapi data diri melalui website pedulilindungi.id. Kami terus berupaya untuk meningkatkan performansi aplikasi agar lebih mudah digunakan.

Terima kasih",2021-11-30 20:35:04,most_relevant,com.telkom.tracencare
gp:AOqpTOGARnZNuRh57zIrex18sNw51_Sq0KN9lEajrchSmUX-K0f-fji8BpsBiRFrZLi8kbDgiff96u8qw9mFs8c,Fuad Akbar,https://play-lh.googleusercontent.com/a/AATXAJykGBNM_5ouw8dDLOO45DfWrhErEqc68_ZrYI4j=mo,"Sertifikat vaksin yang ke 2 tidak muncul muncul padahal sudah vaksin ke 2 dan warna hijau, sudah login berulang ulang dan di izinkan tetap tidak bisa muncul, sampai kapan seperti ini ???",1,1,4.0.5,2021-11-26 22:23:16,"Halo Fuad,
Mohon maaf atas ketidaknyamanan Anda
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' pada halaman utama aplikasi
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih
",2021-11-29 12:00:11,most_relevant,com.telkom.tracencare
gp:AOqpTOEDuI81c9qu3pColk8eTeRYZnaC5k7vlFe1GMhcZgVgTVaFAnaY788HIv6axeJgvh8ztr5Hb9IWL_h1B4o,Irvan Oktavianus,https://play-lh.googleusercontent.com/a-/AOh14GipkOSXp56PlrZHg9O4CBM_cy89w-0mGEABsqmF_g,"Aplikasi masih tidak stabil, setiap dipakai scan qr di stasiun diluar radius area apa maksudnya. Sampai kapan anak bangsa bisa lebih berkwalitas buat aplikasi. Aplikasi ya g menuylitkan fungsi scan qr. Infonya sudah tidak beta tapi masih aja masalah berkepanjangan.",1,5,4.0.5,2021-11-24 16:48:44,"Halo Irvan,
Mohon maaf atas ketidaknyamanannya.
Lengkapi data diri di profil akun sehingga status vaksinasi sesuai dan hasil terakhir tes COVID-19 Anda (jika ada) negatif, sinyal/jaringan pada perangkat stabil dan bagus, serta titik lokasi Anda sudah sesuai. Kirimkan screenshot ke email pedulilindungi@kominfo.go.id jika terkendala.
Terima kasih",2021-11-24 17:33:59,most_relevant,com.telkom.tracencare
gp:AOqpTOE3pajr6sVyt-KP-dHJVcsrO2396T11G-M1heRa8nYA-uYY1-6B6M7V5qi33BurFbV7x6Ir8w6eVDdA-VA,Muhamad Prayogo,https://play-lh.googleusercontent.com/a-/AOh14GiKAvDsbkabwuyWHftOIr1WQCYozsdPaulblMDfHQ,"Kenapa status kartu vaksin saya tetap saja merah, padahal saya sudah vaksin pertama, sejak tanggal 24 November kemarin, saya sudah mengikuti prosedur yang ada diapk ini, mulai dari pendaftaran dan registrasi lagi bahkan saya sudah mempunyai sertifikasi vaksin yang pertama. Ini sungguh berat bagi saya apalagi saya tidak bisa pergi ke fasilitas umum dikarekan hal ini. Mohon segera diperbaiki, karena hal tidak terjadi pada satu orang saja tapi ke semua orang. Terimakasih.",1,59,4.0.5,2021-11-27 12:17:48,"Halo Kakak,
Mohon maaf atas ketidaknyamanannya. Harap lengkapi data diri Anda di profil akun. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19' dan hasil tes Covid-19 terakhir Anda negatif serta tidak kontak erat dengan individu yang sedang positif Covid-19. Jika terkendala, hubungi 119 ext. 9",2021-11-29 09:40:40,most_relevant,com.telkom.tracencare
gp:AOqpTOFvByK5t4c3iq5HenFUI2wUUqFP9Ev1y8L9VuUSLmuH4nmZzwBOo5kppMaEYeB8uXrlK4FbNWbrk0CyN9E,Surya Aimin,https://play-lh.googleusercontent.com/a-/AOh14Gj8u6BZgoESSvIAAuYP8vxj18jiaian5YpOfWR7Zw,"Min... Saya kan mau klaim sertifikat vaksin saya tapi kok setelah saya masukan data diri dan NIK ada tulisan ""mohon sesuaikan nomor NIK dan nama lengkap dengan KTP""padahal saya sudah memasukan data dirinya dengan lengkap dan benar.",1,6,4.0.5,2021-11-24 13:17:09,"Halo Kak, Mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi. Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-24 20:35:25,most_relevant,com.telkom.tracencare
gp:AOqpTOHxAbWNCOQltZtY91rRIYPDUbb3VUNjghik7ruq2vCWHHc5A2UBqvb0Qz_M8pYyVzIf7Gzhb8OMpixwHto,Josua JJ,https://play-lh.googleusercontent.com/a/AATXAJx6OjVvghU3V7qeZ_852wYV6s0Y_kDP6BVzo383=mo,Gimana nih min Sy sdh vaksin ke1 dan ke2 tpi tdk masuk data di aplikasi ini. Vaksin ke1 offline karna gangguan telkom sepapua bln mei 2021 . Gimana solusinya agar data sertifikas vaksin sy bsa terlihat di aplikasi. Tks Salam,1,0,4.0.5,2021-11-29 07:15:29,"Halo Josua,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.
Terimakasih",2021-11-29 14:13:32,most_relevant,com.telkom.tracencare
gp:AOqpTOGE_pI7bSTbTi91jS-lQUpRlm35PbY0dKMr9mnwOlgW9eJObZQz2QauP7xErt-xLdBdr6MHQrP6UieYFZM,Nap Tali,https://play-lh.googleusercontent.com/a/AATXAJw5frD9VLk0luyPEj-GAA5krd1d9Br0yPcBOlNa=mo,"Buruk karena tidak mau hijau sertifikat vaksin saya, padahal sudah lebih 20 hari selesai vaksin,,, Tolong di perbaiki jangan karena aplikasi ini mempersulit aktivitas orang,,,,,,",1,0,4.0.5,2021-11-30 09:31:41,"Halo Kakak,
Mohon maaf atas ketidaknyamanannya. Harap lengkapi data diri Anda di profil akun. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19' dan hasil tes Covid-19 terakhir Anda negatif serta tidak kontak erat dengan individu yang sedang positif Covid-19. Jika terkendala, hubungi 119 ext. 9",2021-12-01 16:03:42,most_relevant,com.telkom.tracencare
gp:AOqpTOFBbZMJ5O6gv_qT7fU0ZrgbsP9eRHI-U0-1WkrKbPG23rBZo0wMe2NBjqhmOJw4kX9kJJ5vz0Mtfn-c5mg,Muhammad Alfian,https://play-lh.googleusercontent.com/a-/AOh14Gj3OMRRw31zuYRu59dJWfenpfSB07HmQW7Q5XwjNg,"Vaksin nya sebulan yg lalu kurang lebih..samapi skrg sertifikat nya gak kunjung keluar..udh di cek berulang kali dari web peduliLindungi, app peduliLindungi,BotWhatsApp kemenkes, sama aja..belum terdaftar katanya..padahal data yg kumasukkan udh sesuai/benar..dimanakah letak salah nya?eror nya? Aku berpikir..Ini permainan petugas Pelaksana..ber alasan Blablabla.. ujung2 nya mintak duit jugak ny..mohonla ditindak lanjuti..provinsi Aceh, Kabupaten Gayo Lues, Kecamatan Blangkejeren,desa Kota lintang",1,4,4.0.5,2021-11-27 11:30:31,"Halo Alfian,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-29 11:15:35,most_relevant,com.telkom.tracencare
gp:AOqpTOHVI-BZVqfSy08Guq3-Yii3chYRr5tUx8oeLXFvQnCIk8rI8nmDI-QhjheyT4VNvxWa6oTQ00x81SdNY1k,Nova Dwiliyana,https://play-lh.googleusercontent.com/a/AATXAJx68E67sZ4SPtXOx5Op59RyvEKmhel-31VGqpjV=mo,"Cb di perbaiki lagi ,masa udh vaksin dosis 2 , dr tgl 22 skrg udh 26 nov blm aja mncul,pdhl wktu dosis pertama lngsung mncul. Udah ada sms jg kl sertifikat udah terbit ,tp di apk tetap aja belum tersedia.",1,0,4.0.5,2021-11-26 22:55:32,"Halo Nova,
Mohon maaf atas ketidaknyamanan Anda
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' pada halaman utama aplikasi
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih
",2021-11-29 12:34:17,most_relevant,com.telkom.tracencare
gp:AOqpTOH6BnokPXphLzFtQIuiE7_JkRv8FaEf6CEJMp6Wc_NQLN-aR29fmx8Pr97l--eTSQa4aqyble32yqzK18w,Intan kirana,https://play-lh.googleusercontent.com/a-/AOh14GhdGHoGvYXHDriHF7fGjL5UBI3WaQF-NCe4Hm0n,"Maaf admin saya kasih bintang 1 dulu. Dlu sebelum di update mw lihat atau lain² sertifikat vaksin gampang² aja, knp skrg jadi susah sekali harus pake klaim² apalah itu. Tolong lah permudah untuk masyarakat",1,2,4.0.5,2021-11-24 19:28:26,"Halo Intan kirana,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.

Stay Healthy",2021-11-24 21:06:40,most_relevant,com.telkom.tracencare
gp:AOqpTOEwpXit7vqaD2Bhg3QfhGTgdJPJutwG9ap-NPkFSdzi6Wx93qg6TmLWil03s_2e4lBG5q_5eORaCG0SC_Q,R Nurani,https://play-lh.googleusercontent.com/a-/AOh14GhbGP2iUcv-0hO8Y3nZE0dUOwEqccjTICSf37ce,"Kecewa sama aplikasi nya, udah daftar dan log in masih daftar lagi kalo masuk. Trus saya sudah vaksin tapi di sertifikat nya gak muncul malah suruh vaksin , keminfo tolong ditingkatkan dan dimudahkan dalam efikasi nya. Trus tadi saya scan barcode tidak kebaca baca",1,3,4.0.5,2021-11-25 12:46:10,"Halo R Nurani,

Kami mohon maaf atas ketidaknyamanan Anda.
Jika menemukan saran terkait aplikasi PeduliLindungi, silakan laporkan melalui email pedulilindungi@kominfo.go.id
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.

Terima kasih

Stay Healthy",2021-11-25 14:29:29,most_relevant,com.telkom.tracencare
gp:AOqpTOEvFkQeVQHZlcHHsK8PJKcDzS53Zl-809xDY6pass1s7awInnIbun18yjgjQB5xZRQDtyiOBsDSevr4slo,Syifa Salsabila - EO,https://play-lh.googleusercontent.com/a-/AOh14GipuBU35z7HUnTpg4JPcRheuZkKrNqDuUiEGPu3GQ,"Tidak bisa memakai aplikasi PeduliLindungi. Sudah berkali-kali diinstal ulang, di refresh berulang-ulang, dan penyimpanan ruang juga sudah dihapus-hapus. Tapi tetap tidak bisa digunakan.",1,2,4.0.5,2021-11-24 18:25:10,"Halo Syifa Salsabila,
Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi diatas 7.0 untuk performansi aplikasi yang lebih optimal. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.
Terima kasih",2021-11-24 22:08:48,most_relevant,com.telkom.tracencare
gp:AOqpTOGW07a-FIvafyvw8FzXoksfa070FzZO84wTy4eCuCEFFWBEPCHbHA1IbPPv9Dfqa8g59lfdd5jbAfLlECI,Achmadhan Rizki T,https://play-lh.googleusercontent.com/a-/AOh14GjZRaWkC37_6Bwgww_RMzmfsTerjbEjy8IjnxGVJQ,"Saya sudah Vaksinasi pertama , tetapi di status Pedulilindungi saya kok tetep Warna Merah yang berarti ""Belum Vaksin"", Seharusnya Status Warna KUNING , Padahal Sertifikat sudah ada dan lengkap , ini gimana kok bisa begini ???",1,20,4.0.5,2021-11-24 07:59:58,"Halo Achmadhan Rizki T,

Kami mohon maaf atas ketidaknyamanan yang Anda alami dalam menggunakan aplikasi PeduliLindungi.
Sebagai informasi, saat ini sedang terjadi gangguan pada sistem kami. Dimohon kesabarannya untuk menunggu dan melakukan pengecekan secara berkala.

Terima kasih.

Stay Healthy",2021-11-24 21:32:19,most_relevant,com.telkom.tracencare
gp:AOqpTOH16Dk42UNHzvAjRwUWtsO6QPEx3FH7R0HzPZ_vDI-mBwZEgHShotSMgpGY8r6y2-TflC9toajDjTxmJL8,Nur zakinah,https://play-lh.googleusercontent.com/a/AATXAJwHO0sdtggzecCjp0EY3j70IkIAQ_y-iY2NdP-5=mo,Sy sdh menginstal aplikasi ini. Pada saat sy akan verifikasi sertifikat vaksin sy yg ada aplikasi ini tiba tiba crash. Mohon untuk bisa di perbaharui. Karena sy sdh menghapus dan kembali instal ulang hal tersebut tetap sama,1,0,4.0.5,2021-11-27 18:52:06,"Halo Nur,

Mohon maaf atas ketidaknyamanan Anda.
Untuk pengecekan sertifikat dapat melalui https://www.pedulilindungi.id/, login lalu pilih menu 'Cek Sertifikat di sini' (paling atas) lalu isi data yang diminta, lalu cek/unduh sertifikat Anda.
Jika terkendala hubungi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id.

Stay Healthy",2021-11-29 08:33:16,most_relevant,com.telkom.tracencare
gp:AOqpTOFSke1anap0KRHpcB-Hm8h1PabVq5EWOuUewk8ZFEi88MT6wjLd8M1z04h8wjPnum1oYHh1G9YA82yTk5Y,aditya,https://play-lh.googleusercontent.com/a-/AOh14GjC-_bwljLjERo8SCMPUzAEsImbL4wsqMCe3BDC,"Sering banget gk bisa masuk aplikasinya, padahal awal2 bisa masuk dan tiba2 minta aksea izin lokasi trus.... jadi susah untuk digunakan dibeberapa tempat yg mewajibkan penggunaan aplikasi ini... gak usah .inta maaf min, minta diperbaiki aja aplikasinya...",1,2,4.0.5,2021-11-26 12:00:27,"Halo Kak,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih.

Stay Healthy
",2021-11-26 18:38:17,most_relevant,com.telkom.tracencare
gp:AOqpTOHBKBukEZcUB0prLZLgbVbB0qozd82uZQ0U7bsQ-N6hWka-fLMiefcKJZ61w3293o4g4nWzbwoB1gZaHk0,hetrs tampan,https://play-lh.googleusercontent.com/a/AATXAJz7FOSNIkck6C4zV82qOZrhXYAsRW-ac_4ATFDD=mo,"kenapa? saya sudah vaksin 2 kali tapi di dalam aplikasi ini saya masih berwarna merah? dan saya juga tidak dapat melihat surat vaksin saya karena NIK nya salah padahal itu NIK sudah benar, saya sangat kecewa apalagi saya tidak bisa mengikuti ulangan",1,1,4.0.5,2021-11-28 20:53:47,"Halo,
Mohon maaf atas ketidaknyamanannya. Harap lengkapi data diri Anda di profil akun. Jika sudah divaksin, pastikan status Anda tercantum 'sudah vaksin' di menu 'Status vaksin & Tes Covid-19' dan hasil tes Covid-19 terakhir Anda negatif serta tidak kontak erat dengan individu yang sedang positif Covid-19. Jika terkendala, hubungi 119 ext. 9",2021-11-29 13:59:14,most_relevant,com.telkom.tracencare
gp:AOqpTOEstdg8OcMtgn-DfjwUKn2IYXvmCFkL0nKYcMhzVRkYDIKvfUKoR0cFW4-6we0ti-QB3CDhYNJhKNKJNLs,Handi Sefrian,https://play-lh.googleusercontent.com/a/AATXAJxYeThdlZTXnSYdCxm-zR6JnmOQONyS8i8X8na_=mo,"Min semenjak aplikasi di update tidak bisa digunakan tidak bisa masuk setipa masuk ada tulisan (sayang nya ,peduli lindungi telah berhebti) langsung keluar dari aplikasi ,gimana cara perbaikin nya",1,1,4.0.5,2021-11-25 13:16:43,"Halo Handi Sefrian,

Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi terbaru serta mengunduh PeduliLindungi melalui versi terbaru aplikasi pengunduh di perangkat Anda. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-25 14:20:45,most_relevant,com.telkom.tracencare
gp:AOqpTOFAmNQ8fV2H7rdV6AqB7EEsGnCFVFqz5fpVXMy4RAhcYMow2EjNflN3cWagTje6nxAFz7Ml5z3lX4ZV2YM,pak Anjang,https://play-lh.googleusercontent.com/a-/AOh14Ggwg7vZXO7LFvyrdWwDLC4IXKw84upUjbOJJ4RpRA,"Selamat malam. Aplikasi nya bagus dan bermanfaat sekali. Menurut saya aplikasi nya sangat membantu WNI.tapi aplikasi nya hanya kurg lengkap,hanya di pinta nik KTP aja,knpa tidak di tambahahin no pasport saat mendaftar,bagaimna dg warga negara Indonesia yang sudah di vaksin di luar Indonesia. Bagaimna cara mereka agar bisa terdaftar di peduli lindungi . Terimakasih",1,0,4.0.5,2021-11-28 00:01:15,"Halo Kak,

Kami mohon maaf atas ketidaknyamanan Anda.
Jika menemukan saran terkait aplikasi PeduliLindungi, silakan laporkan melalui email pedulilindungi@kominfo.go.id
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.

Terima kasih

Stay Healthy
",2021-11-29 11:05:04,most_relevant,com.telkom.tracencare
